"Name","Age_group","1st doses 07 Dec to 13 Dec 2020","1st doses 14 Dec to 20 Dec 2020","1st doses 21 Dec to 27 Dec 2020","1st doses 28 Dec to 03 Jan 2021","1st doses 04 Jan to 10 Jan 2021","1st doses 11 Jan to 17 Jan 2021","1st doses 18 Jan to 24 Jan 2021","1st doses 25 Jan to 31 Jan 2021","1st doses 01 Feb to 07 Feb 2021","1st doses 08 Feb to 14 Feb 2021","1st doses 15 Feb to 21 Feb 2021","1st doses 22 Feb to 28 Feb 2021","1st doses 01 Mar to 07 Mar 2021","1st doses 08 Mar to 14 Mar 2021","1st doses 15 Mar to 21 Mar 2021","1st doses 22 Mar to 28 Mar 2021","1st doses 29 Mar to 04 Apr 2021","1st doses 05 Apr to 11 Apr 2021","1st doses 12 Apr to 18 Apr 2021","1st doses 19 Apr to 25 Apr 2021","1st doses 26 Apr to 02 May 2021","1st doses 03 May to 09 May 2021","1st doses 10 May to 16 May 2021","1st doses 17 May to 23 May 2021","1st doses 24 May to 30 May 2021","1st doses 31 May to 06 Jun 2021","1st doses 07 Jun to 13 Jun 2021","1st doses 14 Jun to 20 Jun 2021","1st doses 21 Jun to 27 Jun 2021","1st doses 28 Jun to 04 Jul 2021","1st doses 05 Jul to 11 Jul 2021","1st doses 12 Jul to 18 Jul 2021","1st doses 19 Jul to 25 Jul 2021","1st doses 26 Jul to 01 Aug 2021","1st doses 02 Aug to 08 Aug 2021","1st doses 09 Aug to 15 Aug 2021","1st doses 16 Aug to 22 Aug 2021","1st doses 23 Aug to 29 Aug 2021","1st doses 30 Aug to 05 Sep 2021","1st doses 06 Sep to 12 Sep 2021","1st doses 13 Sep to 19 Sep 2021","1st doses 20 Sep to 26 Sep 2021","1st doses 27 Sep to 03 Oct 2021","1st doses 04 Oct to 10 Oct 2021","1st doses 11 Oct to 17 Oct 2021","1st doses 18 Oct to 24 Oct 2021","1st doses 25 Oct to 31 Oct 2021","1st doses 01 Nov to 07 Nov 2021","1st doses 08 Nov to 14 Nov 2021","Dose","2nd doses 07 Dec to 13 Dec 2020","2nd doses 14 Dec to 20 Dec 2020","2nd doses 21 Dec to 27 Dec 2020","2nd doses 28 Dec to 03 Jan 2021","2nd doses 04 Jan to 10 Jan 2021","2nd doses 11 Jan to 17 Jan 2021","2nd doses 18 Jan to 24 Jan 2021","2nd doses 25 Jan to 31 Jan 2021","2nd doses 01 Feb to 07 Feb 2021","2nd doses 08 Feb to 14 Feb 2021","2nd doses 15 Feb to 21 Feb 2021","2nd doses 22 Feb to 28 Feb 2021","2nd doses 01 Mar to 07 Mar 2021","2nd doses 08 Mar to 14 Mar 2021","2nd doses 15 Mar to 21 Mar 2021","2nd doses 22 Mar to 28 Mar 2021","2nd doses 29 Mar to 04 Apr 2021","2nd doses 05 Apr to 11 Apr 2021","2nd doses 12 Apr to 18 Apr 2021","2nd doses 19 Apr to 25 Apr 2021","2nd doses 26 Apr to 02 May 2021","2nd doses 03 May to 09 May 2021","2nd doses 10 May to 16 May 2021","2nd doses 17 May to 23 May 2021","2nd doses 24 May to 30 May 2021","2nd doses 31 May to 06 Jun 2021","2nd doses 07 Jun to 13 Jun 2021","2nd doses 14 Jun to 20 Jun 2021","2nd doses 21 Jun to 27 Jun 2021","2nd doses 28 Jun to 04 Jul 2021","2nd doses 05 Jul to 11 Jul 2021","2nd doses 12 Jul to 18 Jul 2021","2nd doses 19 Jul to 25 Jul 2021","2nd doses 26 Jul to 01 Aug 2021","2nd doses 02 Aug to 08 Aug 2021","2nd doses 09 Aug to 15 Aug 2021","2nd doses 16 Aug to 22 Aug 2021","2nd doses 23 Aug to 29 Aug 2021","2nd doses 30 Aug to 05 Sep 2021","2nd doses 06 Sep to 12 Sep 2021","2nd doses 13 Sep to 19 Sep 2021","2nd doses 20 Sep to 26 Sep 2021","2nd doses 27 Sep to 03 Oct 2021","2nd doses 04 Oct to 10 Oct 2021","2nd doses 11 Oct to 17 Oct 2021","2nd doses 18 Oct to 24 Oct 2021","2nd doses 25 Oct to 31 Oct 2021","2nd doses 01 Nov to 07 Nov 2021","2nd doses 08 Nov to 14 Nov 2021"
"Adur","40-44 years",0.00341530054644809,0.00364298724954463,0.00409836065573771,0.00660291438979964,0.014344262295082,0.0225409836065574,0.0245901639344262,0.0248178506375228,0.020264116575592,0.00774134790528233,0.0157103825136612,0.0626138433515483,0.0264116575591985,0.0182149362477231,0.0289162112932605,0.0309653916211293,0.0100182149362477,0.0102459016393443,0.017304189435337,0.0175318761384335,0.162568306010929,0.11247723132969,0.113615664845173,0.0448542805100182,0.0120673952641166,0.00796903460837887,0.00705828779599271,0.00546448087431694,0.00341530054644809,0.00569216757741348,0.00432604735883424,0.00250455373406193,0.00204918032786885,0.000683060109289617,0.00250455373406193,0.000910746812386157,0.00182149362477231,0.00136612021857923,0.000683060109289617,0.000455373406193078,0.000227686703096539,0.000455373406193078,0.000683060109289617,0.000227686703096539,0.000455373406193078,0.000683060109289617,0.000683060109289617,0.000455373406193078,0.000227686703096539,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adur","40-44 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.00204918032786885,0.00318761384335155,0.000455373406193078,0,0.000455373406193078,0,0,0.000455373406193078,0.00273224043715847,0.000683060109289617,0.0063752276867031,0.00865209471766849,0.0200364298724954,0.0163934426229508,0.0191256830601093,0.026183970856102,0.0198087431693989,0.029143897996357,0.0132058287795993,0.0487249544626594,0.0211748633879781,0.0396174863387978,0.0484972677595628,0.0218579234972678,0.0305100182149362,0.0603369763205829,0.14867941712204,0.0448542805100182,0.0639799635701275,0.0630692167577414,0.0159380692167577,0.0182149362477231,0.0063752276867031,0.0116120218579235,0.00409836065573771,0.00478142076502732,0.00295992714025501,0.00409836065573771,0.00136612021857923,0.00204918032786885,0.00227686703096539,0.00204918032786885,0.00204918032786885,0.000910746812386157,0.00136612021857923,0.000683060109289617
"Adur","35-39 years",0.000716332378223496,0.00214899713467049,0.00453677172874881,0.0052531041069723,0.0126552053486151,0.0234001910219675,0.0202960840496657,0.0214899713467049,0.0157593123209169,0.00692454632282713,0.0174307545367717,0.061127029608405,0.0234001910219675,0.0157593123209169,0.0207736389684814,0.0238777459407832,0.00668576886341929,0.00764087870105062,0.00262655205348615,0.00262655205348615,0.00549188156638013,0.00191021967526266,0.163801337153773,0.22134670487106,0.0334288443170965,0.0195797516714422,0.025549188156638,0.0112225405921681,0.00955109837631328,0.00835721107927412,0.00668576886341929,0.0059694364851958,0.00310410697230181,0.00310410697230181,0.00167144221585482,0.00262655205348615,0.00334288443170965,0.00214899713467049,0.00191021967526266,0.00143266475644699,0.00191021967526266,0.00119388729703916,0.000238777459407832,0.000716332378223496,0.000477554918815664,0.000238777459407832,0.000955109837631328,0.00119388729703916,0.000477554918815664,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adur","35-39 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000477554918815664,0.00143266475644699,0,0,0.000238777459407832,0,0,0.000477554918815664,0.00143266475644699,0.000238777459407832,0.00620821394460363,0.00764087870105062,0.0202960840496657,0.0126552053486151,0.0169531996179561,0.0205348615090735,0.0176695319961796,0.0274594078319007,0.0140878701050621,0.0439350525310411,0.01981852913085,0.0267430754536772,0.0183858643744031,0.0117000955109838,0.0109837631327603,0.00692454632282713,0.0140878701050621,0.0109837631327603,0.191738299904489,0.121776504297994,0.0322349570200573,0.0408309455587393,0.0202960840496657,0.0217287488061127,0.0126552053486151,0.0107449856733524,0.00764087870105062,0.0059694364851958,0.0059694364851958,0.00286532951289398,0.00334288443170965,0.00382043935052531,0.00191021967526266,0.000716332378223496,0.00334288443170965,0.00119388729703916
"Adur","30-34 years",0.00124968757810547,0.00274931267183204,0.00324918770307423,0.00599850037490627,0.0092476880779805,0.0192451887028243,0.0207448137965509,0.0172456885778555,0.0152461884528868,0.00699825043739065,0.0129967508122969,0.0477380654836291,0.0222444388902774,0.0149962509372657,0.0222444388902774,0.0219945013746563,0.00599850037490627,0.0092476880779805,0.00224943764058985,0.00249937515621095,0.00549862534366408,0.00124968757810547,0.00724818795301175,0.21694576355911,0.057985503624094,0.0547363159210197,0.0779805048737816,0.0217445638590352,0.0204948762809298,0.0147463134216446,0.00974756310922269,0.0092476880779805,0.00599850037490627,0.00674831292176956,0.0047488127968008,0.00199950012496876,0.00274931267183204,0.00324918770307423,0.00199950012496876,0.00324918770307423,0.00174956260934766,0.00199950012496876,0.00274931267183204,0.00224943764058985,0.000999750062484379,0.00224943764058985,0.00249937515621095,0.00174956260934766,0.00199950012496876,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adur","30-34 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000999750062484379,0.00224943764058985,0.000499875031242189,0,0,0,0,0,0.000749812546863284,0.000499875031242189,0.00599850037490627,0.00649837540614846,0.0147463134216446,0.0109972506873282,0.0144963759060235,0.0197450637340665,0.0139965008747813,0.0257435641089728,0.00974756310922269,0.0379905023744064,0.0179955011247188,0.028992751812047,0.0142464383904024,0.0109972506873282,0.00974756310922269,0.00574856285928518,0.0094976255936016,0.00374906273431642,0.0639840039990003,0.147963009247688,0.0412396900774806,0.0687328167958011,0.0222444388902774,0.0442389402649338,0.0239940014996251,0.0174956260934766,0.0129967508122969,0.00874781304673831,0.00899775056235941,0.00424893776555861,0.00724818795301175,0.00399900024993752,0.00549862534366408,0.00299925018745314,0.00499875031242189,0.00199950012496876
"Adur","25-29 years",0.00202078521939954,0.00202078521939954,0.00346420323325635,0.00548498845265589,0.0109699769053118,0.0176096997690531,0.0158775981524249,0.0216512702078522,0.0118360277136259,0.0092378752886836,0.0103926096997691,0.0343533487297921,0.0193418013856813,0.0115473441108545,0.0178983833718245,0.0178983833718245,0.0092378752886836,0.00490762124711316,0.0109699769053118,0.00115473441108545,0.00115473441108545,0.000866050808314088,0.00808314087759815,0.0101039260969977,0.0046189376443418,0.0753464203233256,0.110854503464203,0.0805427251732102,0.0998845265588914,0.0502309468822171,0.0207852193995381,0.0173210161662818,0.00952655889145496,0.0092378752886836,0.00894919168591224,0.00346420323325635,0.00548498845265589,0.00288683602771363,0.00259815242494226,0.00404157043879908,0.0023094688221709,0.00259815242494226,0.0023094688221709,0.00144341801385681,0.000866050808314088,0.00144341801385681,0.00173210161662818,0.0023094688221709,0.000866050808314088,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adur","25-29 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.00173210161662818,0.000866050808314088,0,0,0.000288683602771363,0,0,0,0.00115473441108545,0.000577367205542725,0.00779445727482679,0.00635103926096998,0.0164549653579677,0.0103926096997691,0.0150115473441109,0.0147228637413395,0.0132794457274827,0.0176096997690531,0.00866050808314088,0.0300230946882217,0.0202078521939954,0.0202078521939954,0.00808314087759815,0.0124133949191686,0.0092378752886836,0.00577367205542725,0.00433025404157044,0.00404157043879908,0.00866050808314088,0.0092378752886836,0.00606235565819861,0.110277136258661,0.0565819861431871,0.0969976905311778,0.0459006928406466,0.0407043879907621,0.0297344110854503,0.0210739030023095,0.0155889145496536,0.00750577367205543,0.0069284064665127,0.00866050808314088,0.00606235565819861,0.00317551963048499,0.00548498845265589,0.00288683602771363
"Adur","18-24 years",0.00121713729308666,0.000730282375851996,0.000486854917234664,0.00243427458617332,0.00827653359298929,0.0136319376825706,0.0148490749756573,0.0143622200584226,0.00973709834469328,0.00511197663096397,0.00730282375851996,0.0158227848101266,0.0192307692307692,0.0121713729308666,0.0158227848101266,0.0197176241480039,0.00778967867575463,0.00949367088607595,0.00876338851022395,0.000730282375851996,0.00146056475170399,0.000730282375851996,0.00900681596884128,0.00876338851022395,0.00438169425511198,0.0311587147030185,0.0513631937682571,0.0922590068159688,0.0506329113924051,0.145569620253165,0.055014605647517,0.0413826679649464,0.0199610516066212,0.0214216163583252,0.0153359298928919,0.0068159688412853,0.0107108081791626,0.0068159688412853,0.00584225900681597,0.0060856864654333,0.00389483933787731,0.00267770204479065,0.00292112950340798,0.00413826679649464,0.00243427458617332,0.00267770204479065,0.00292112950340798,0.00267770204479065,0.000486854917234664,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adur","18-24 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000973709834469328,0.000730282375851996,0,0,0,0,0,0,0.000486854917234664,0,0.00316455696202532,0.00365141187925998,0.0131450827653359,0.00876338851022395,0.00973709834469328,0.0143622200584226,0.0104673807205453,0.00949367088607595,0.00632911392405063,0.0153359298928919,0.0185004868549172,0.0221518987341772,0.00925024342745862,0.00876338851022395,0.0126582278481013,0.00973709834469328,0.00486854917234664,0.00267770204479065,0.00851996105160662,0.00730282375851996,0.00438169425511198,0.0394352482960078,0.0275073028237585,0.0886075949367089,0.0803310613437196,0.0856864654333009,0.0525803310613437,0.0306718597857838,0.0219084712755599,0.0102239532619279,0.0141187925998053,0.0121713729308666,0.0102239532619279,0.00632911392405063,0.00827653359298929,0.00219084712755599
"Adur","16-17 years",0,0,0,0.000684931506849315,0,0.00205479452054795,0.000684931506849315,0.000684931506849315,0.000684931506849315,0.00136986301369863,0.00136986301369863,0.00479452054794521,0.000684931506849315,0.000684931506849315,0.00273972602739726,0.00753424657534247,0.00136986301369863,0.0116438356164384,0.00136986301369863,0.000684931506849315,0,0,0.0089041095890411,0.00273972602739726,0.00136986301369863,0.00205479452054795,0.00136986301369863,0.00205479452054795,0,0.00205479452054795,0.00342465753424658,0.00342465753424658,0.0123287671232877,0.00273972602739726,0.0164383561643836,0.00205479452054795,0.152054794520548,0.192465753424658,0.113698630136986,0.036986301369863,0.0232876712328767,0.0184931506849315,0.0143835616438356,0.0315068493150685,0.00547945205479452,0.00547945205479452,0.0116438356164384,0.010958904109589,0.00410958904109589,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adur","16-17 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000684931506849315,0.00136986301369863,0.00136986301369863,0,0.000684931506849315,0.00136986301369863,0.000684931506849315,0.000684931506849315,0.00547945205479452,0.00273972602739726,0.00136986301369863,0.000684931506849315,0.0089041095890411,0.00684931506849315,0.00136986301369863,0.00410958904109589,0.000684931506849315,0.00616438356164384,0.00273972602739726,0.00136986301369863,0.00273972602739726,0.000684931506849315,0.00136986301369863,0.00205479452054795,0.00273972602739726,0.000684931506849315,0.00547945205479452,0.00547945205479452,0.00205479452054795,0.0089041095890411,0.0212328767123288,0.0198630136986301,0.0308219178082192,0.0513698630136986,0.00616438356164384
"Adur","12 and over",0.00149120702067121,0.00181687292173734,0.00318809776833156,0.00519351410647561,0.0291556683007096,0.0477700455932261,0.0704123958726132,0.0572657776558911,0.0534434883960097,0.0320695210997223,0.0437592129169381,0.0601967707654863,0.032138082342052,0.0297384388605122,0.078416920914607,0.0232594014603545,0.00637619553666312,0.00617051180967399,0.0157690857358335,0.0190428850570772,0.0213054060539577,0.0102841863494567,0.023962154194234,0.0369887902368791,0.00889582119228,0.0133694422542936,0.0182544307702856,0.0145178430633163,0.0122896026876007,0.015906208220493,0.00713036920228995,0.00555346062870659,0.00346234273765041,0.003085255904837,0.00291385279901272,0.0012341023619348,0.00572486373453087,0.0062390730520037,0.00421651640327723,0.00239964348153989,0.00171403105824278,0.00128552329368208,0.00713036920228995,0.00193685509581434,0.0011141201878578,0.00303383497308971,0.00219395975455075,0.0131637585273045,0.00099413801378081,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adur","12 and over",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000942717082033526,0.0015426279524185,0.000257104658736416,0.0000514209317472833,0.000188543416406705,0.0000514209317472833,0.0000514209317472833,0.000102841863494567,0.00133694422542936,0.000634191491549827,0.00598196839326729,0.00670186143772925,0.0422165849645196,0.0526207534880532,0.0586027218813205,0.0631963251174111,0.0455760858386754,0.0406910973226835,0.0390113468856056,0.0558431318775496,0.046964450995852,0.0604538754242227,0.0300983853827431,0.0228651743169586,0.0185286757396044,0.0101813444859621,0.0227109115217168,0.0104213088341161,0.0276987419012032,0.027287374447225,0.00802166535257619,0.0195056734428028,0.00927290802509342,0.0182544307702856,0.0117582530595454,0.0112440437420726,0.00761029789859792,0.00517637379589318,0.00404511329745295,0.00193685509581434,0.00286243186726543,0.00301669466250728,0.00245106441328717,0.0018511535429022,0.00354804429056255,0.000976997703198382
"Adur",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000325414904002603,0,0.00292873413602343,0,0.00162707452001302,0.00260331923202083,0.00846078750406769,0.00650829808005207,0.00455580865603645,0.00260331923202083,0.116498535632932,0.00715912788805727,0.00911161731207289,0.0436055971363488,0.020501138952164,0.231695411649854,0.0104132769280833,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000325414904002603,0,0,0.000325414904002603,0.00227790432801822,0,0.00097624471200781,0.00715912788805727,0.000325414904002603
"Arun","90+ years",0.000369139904023625,0.050203026947213,0.00110741971207087,0.00922849760059062,0.139165743816907,0.197489848652639,0.237726098191214,0.177925433739387,0.076781100036914,0.0417128091546696,0.00812107788851975,0.00627537836840162,0.0014765596160945,0.00258397932816537,0.00184569952011812,0.00369139904023625,0.00221483942414175,0.000369139904023625,0.000369139904023625,0.00221483942414175,0.00332225913621262,0.00073827980804725,0.00073827980804725,0.00073827980804725,0,0,0,0,0,0,0.000369139904023625,0,0,0,0.000369139904023625,0,0,0,0,0,0,0,0,0,0.000369139904023625,0,0.000369139904023625,0,0,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arun","90+ years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000369139904023625,0.0487264673311185,0.00073827980804725,0,0,0.000369139904023625,0,0,0,0.00849021779254337,0.017718715393134,0.0132890365448505,0.148763381321521,0.170173495754891,0.18530823181986,0.145441122185308,0.109265411590993,0.047249907715024,0.0129198966408269,0.0132890365448505,0.0132890365448505,0.00479881875230712,0.00073827980804725,0.00258397932816537,0.00073827980804725,0.00110741971207087,0.00073827980804725,0,0.00110741971207087,0.0014765596160945,0,0.0014765596160945,0,0.000369139904023625,0.000369139904023625,0,0,0,0,0.000369139904023625,0.00073827980804725,0.0014765596160945,0.00073827980804725,0.000369139904023625,0,0
"Arun","85-89 years",0.000699463744462579,0.0666822103054325,0.00186523665190021,0.00419678246677547,0.105852179995337,0.194684075542084,0.307764047563535,0.198181394264397,0.0452319888085801,0.0272790860340406,0.00349731872231289,0.00512940079272558,0.000932618325950105,0.00256470039636279,0.00116577290743763,0.00256470039636279,0.000233154581487526,0.000699463744462579,0.000932618325950105,0.000466309162975052,0.000932618325950105,0.000466309162975052,0.000233154581487526,0,0,0.000466309162975052,0,0.000233154581487526,0,0,0.000466309162975052,0,0,0,0,0,0.000233154581487526,0,0.000466309162975052,0,0.000233154581487526,0,0,0,0,0,0,0,0,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arun","85-89 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000699463744462579,0.0636512007460947,0.000932618325950105,0,0,0,0.000233154581487526,0.000233154581487526,0.000233154581487526,0.00396362788528795,0.0195849848449522,0.0167871298671019,0.10748426206575,0.161342970389368,0.242014455584052,0.169969689904407,0.097458615061786,0.035905805549079,0.0151550477966892,0.00722779202611331,0.00909302867801352,0.004429937048263,0.000466309162975052,0.00209839123338774,0.00233154581487526,0.00116577290743763,0.000466309162975052,0.000233154581487526,0.000932618325950105,0.000466309162975052,0.000233154581487526,0.000466309162975052,0,0,0.000233154581487526,0.000233154581487526,0,0.000233154581487526,0,0.000233154581487526,0.000233154581487526,0.000233154581487526,0.000466309162975052,0.000699463744462579,0,0
"Arun","80-84 years",0.00044589774078478,0.0700059453032105,0.00104042806183115,0.00267538644470868,0.0845719381688466,0.233650416171225,0.285820451843044,0.211206896551724,0.0558858501783591,0.0154577883472057,0.00431034482758621,0.00297265160523187,0.00118906064209275,0.00133769322235434,0.00118906064209275,0.00118906064209275,0.000148632580261593,0.000743162901307967,0.000594530321046373,0.00044589774078478,0.00044589774078478,0.000148632580261593,0.000148632580261593,0.00044589774078478,0.000148632580261593,0.000148632580261593,0,0.000148632580261593,0.000148632580261593,0.000148632580261593,0.000297265160523187,0.000148632580261593,0.000148632580261593,0,0.000148632580261593,0.000148632580261593,0.000297265160523187,0,0,0,0,0,0,0,0,0.000148632580261593,0,0.000297265160523187,0.000148632580261593,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arun","80-84 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000148632580261593,0.067627824019025,0.000297265160523187,0,0,0,0,0,0,0.00312128418549346,0.00594530321046373,0.0105529131985731,0.123662306777646,0.177913198573127,0.250297265160523,0.172859690844233,0.0985434007134364,0.0291319857312723,0.0118906064209275,0.00639120095124851,0.00431034482758621,0.00237812128418549,0.00089179548156956,0.000743162901307967,0.00118906064209275,0.00133769322235434,0.000594530321046373,0,0.000297265160523187,0.000297265160523187,0.000148632580261593,0.00044589774078478,0,0,0,0.000297265160523187,0.000148632580261593,0.000148632580261593,0.000148632580261593,0.000148632580261593,0.000297265160523187,0.00044589774078478,0.000594530321046373,0.000148632580261593,0.000594530321046373,0.000148632580261593
